reference_id,enrichment_id,ku_id,content_field,cell_index,link_index,link_label,target_type,target_id,resolution_status
ref-74cd21b03bd8658a,enr-08965,units/archives/testi-fontana-letter-1634-01-18,cells,1,0,富尔维奥·泰斯蒂（Fulvio Testi）,entity,units/persons/fulvio-testi,resolved_entity
ref-1dd89b01521de6b0,enr-08966,units/archives/testi-fontana-letter-1634-01-18,value,,0,弗朗切斯科·丰塔纳伯爵（Count Francesco Fontana）,entity,units/persons/francesco-fontana,resolved_entity
ref-b5336fef7cc8cb2a,enr-08966,units/archives/testi-fontana-letter-1634-01-18,cells,1,0,弗朗切斯科·丰塔纳伯爵（Count Francesco Fontana）,entity,units/persons/francesco-fontana,resolved_entity
ref-e7b4868cd71982c2,enr-08967,units/archives/testi-fontana-letter-1634-01-18,value,,0,罗马（Rome）,entity,units/places/rome,resolved_entity
ref-f197b751e286767f,enr-08967,units/archives/testi-fontana-letter-1634-01-18,cells,1,0,罗马（Rome）,entity,units/places/rome,resolved_entity
ref-d6273346cd8c3e7b,enr-08968,units/archives/testi-fontana-letter-1634-01-18,value,,0,摩德纳（Modena）,entity,units/places/modena,resolved_entity
ref-0546fe0a8ab94896,enr-08968,units/archives/testi-fontana-letter-1634-01-18,cells,1,0,摩德纳（Modena）,entity,units/places/modena,resolved_entity
ref-7ef4ea412088f89d,enr-08971,units/archives/torcellan-andrea-memmo-1963,value,,0,詹弗兰科·托尔切兰,entity,units/persons/gianfranco-torcellan,resolved_entity
ref-c574b27dae00912e,enr-08971,units/archives/torcellan-andrea-memmo-1963,cells,1,0,詹弗兰科·托尔切兰,entity,units/persons/gianfranco-torcellan,resolved_entity
ref-3adfa38fccdc7f96,enr-08972,units/archives/torcellan-andrea-memmo-1963,value,,0,安德烈亚·梅莫,entity,units/persons/andrea-memmo,resolved_entity
ref-5f9532ed11e47b62,enr-08972,units/archives/torcellan-andrea-memmo-1963,cells,1,0,安德烈亚·梅莫,entity,units/persons/andrea-memmo,resolved_entity
ref-ad82bda4292b9749,enr-08974,units/archives/torcellan-andrea-memmo-1963,value,,0,威尼斯,entity,units/places/venice,resolved_entity
ref-201ab6515cdb7d1c,enr-08974,units/archives/torcellan-andrea-memmo-1963,cells,1,0,威尼斯,entity,units/places/venice,resolved_entity
ref-5998e1f50fb29af5,enr-08975,units/archives/torcellan-andrea-memmo-1963,value,,0,文化合作研究所,entity,units/institutions/istituto-per-la-collaborazione-culturale,resolved_entity
ref-e4dc464d974760fc,enr-08975,units/archives/torcellan-andrea-memmo-1963,cells,1,0,文化合作研究所,entity,units/institutions/istituto-per-la-collaborazione-culturale,resolved_entity
ref-1a038c563c93ddfe,enr-08986,units/archives/torcellan-andrea-memmo-1963,value,,0,版本裁决,processing_record,patrons-and-painters-front-matter/process/knowledge.md#专著版本与出版地异文核对,not_in_package
ref-e1128ba1e21ba259,enr-08986,units/archives/torcellan-andrea-memmo-1963,evidence,,0,版本裁决,processing_record,patrons-and-painters-front-matter/process/knowledge.md#专著版本与出版地异文核对,not_in_package
ref-db32138784e7af19,enr-08986,units/archives/torcellan-andrea-memmo-1963,cells,1,0,版本裁决,processing_record,patrons-and-painters-front-matter/process/knowledge.md#专著版本与出版地异文核对,not_in_package
ref-88d70ac28d3cafab,enr-00426,units/archives/waterhouse-rome-painting-1971,value,,0,埃利斯·沃特豪斯,entity,units/persons/ellis-waterhouse,resolved_entity
ref-0ab028e741e29601,enr-00426,units/archives/waterhouse-rome-painting-1971,cells,1,0,埃利斯·沃特豪斯,entity,units/persons/ellis-waterhouse,resolved_entity
ref-816fd86dc6e3d09d,enr-00427,units/archives/waterhouse-rome-painting-1971,value,,0,博物馆研究期刊,entity,units/archives/museum-studies-art-institute-chicago,resolved_entity
ref-cd1ad2d8829fac5f,enr-00427,units/archives/waterhouse-rome-painting-1971,cells,1,0,博物馆研究期刊,entity,units/archives/museum-studies-art-institute-chicago,resolved_entity
ref-6979d2b273a8cfd1,enr-00457,units/events/san-clemente-redecoration,value,,0,克雷芒十一世,entity,units/persons/clement-xi,resolved_entity
ref-06423074003ef034,enr-00457,units/events/san-clemente-redecoration,cells,1,0,克雷芒十一世,entity,units/persons/clement-xi,resolved_entity
ref-b0e93833c2d0ba1d,enr-00458,units/events/san-clemente-redecoration,value,,0,罗马圣克莱孟堂,entity,units/places/san-clemente-rome,resolved_entity
ref-eef9f838cdcc6d7c,enr-00458,units/events/san-clemente-redecoration,cells,1,0,罗马圣克莱孟堂,entity,units/places/san-clemente-rome,resolved_entity
ref-019947fc436ab93d,enr-00460,units/events/san-clemente-redecoration,value,,0,塞巴斯蒂亚诺·孔卡,entity,units/persons/sebastiano-conca,resolved_entity
ref-d4a83730c131cd0d,enr-00460,units/events/san-clemente-redecoration,cells,1,0,塞巴斯蒂亚诺·孔卡,entity,units/persons/sebastiano-conca,resolved_entity
ref-25df6ff8dff1e7e8,enr-00461,units/events/san-clemente-redecoration,value,,0,皮埃特罗·迪·皮耶特里,entity,units/persons/pietro-di-pietri,resolved_entity
ref-dc00ba0118fa653f,enr-00461,units/events/san-clemente-redecoration,cells,1,0,皮埃特罗·迪·皮耶特里,entity,units/persons/pietro-di-pietri,resolved_entity
ref-6a9f87cd6ff8aff4,enr-00462,units/events/san-clemente-redecoration,value,,0,乔万尼·奥达齐,entity,units/persons/giovanni-odazzi,resolved_entity
ref-f2b5c52264372b51,enr-00462,units/events/san-clemente-redecoration,cells,1,0,乔万尼·奥达齐,entity,units/persons/giovanni-odazzi,resolved_entity
ref-75481ff3b9a754c3,enr-00463,units/events/san-clemente-redecoration,value,,0,乔万尼·多梅尼科·皮亚斯特里尼,entity,units/persons/giovanni-domenico-piastrini,resolved_entity
ref-2647491d6b07c91e,enr-00463,units/events/san-clemente-redecoration,cells,1,0,乔万尼·多梅尼科·皮亚斯特里尼,entity,units/persons/giovanni-domenico-piastrini,resolved_entity
ref-7a95065047654a24,enr-00464,units/events/san-clemente-redecoration,value,,0,贾科莫·特里加,entity,units/persons/giacomo-triga,resolved_entity
ref-7432741704b5a0f4,enr-00464,units/events/san-clemente-redecoration,cells,1,0,贾科莫·特里加,entity,units/persons/giacomo-triga,resolved_entity
ref-46a091300ebcd42a,enr-09024,units/events/san-clemente-redecoration,value,,0,皮耶尔·莱奥内·盖齐（Pier Leone Ghezzi）,entity,units/persons/pier-leone-ghezzi,resolved_entity
ref-21a705a522628371,enr-09024,units/events/san-clemente-redecoration,cells,1,0,皮耶尔·莱奥内·盖齐（Pier Leone Ghezzi）,entity,units/persons/pier-leone-ghezzi,resolved_entity
ref-fa65e8af388d06ff,enr-09025,units/events/san-clemente-redecoration,value,,0,托马索·基亚里（Tommaso Chiari）,entity,units/persons/tommaso-chiari,resolved_entity
ref-54b680b6cc2cfd7a,enr-09025,units/events/san-clemente-redecoration,cells,1,0,托马索·基亚里（Tommaso Chiari）,entity,units/persons/tommaso-chiari,resolved_entity
ref-699b340342dac230,enr-09027,units/events/schildersbent-formation-1623,value,,0,Rome／罗马,entity,units/places/rome,resolved_entity
ref-bbf76fbe46903e2c,enr-09027,units/events/schildersbent-formation-1623,cells,1,0,Rome／罗马,entity,units/places/rome,resolved_entity
ref-8327927d5eda645b,enr-09028,units/events/schildersbent-formation-1623,value,,0,Schildersbent／画家帮,entity,units/institutions/schildersbent,resolved_entity
ref-17241f472ea2e42a,enr-09028,units/events/schildersbent-formation-1623,cells,1,0,Schildersbent／画家帮,entity,units/institutions/schildersbent,resolved_entity
ref-889d0452ff416025,enr-09031,units/events/titian-honours-1533,value,,0,Charles V／查理五世,entity,units/persons/charles-v,resolved_entity
ref-1fd8cce5d0bd0cb6,enr-09031,units/events/titian-honours-1533,cells,1,0,Charles V／查理五世,entity,units/persons/charles-v,resolved_entity
ref-7dbd496fd7b5fe0c,enr-09032,units/events/titian-honours-1533,value,,0,Titian／提香,entity,units/persons/titian,resolved_entity
ref-ac7bc5f31a4c06a6,enr-09032,units/events/titian-honours-1533,cells,1,0,Titian／提香,entity,units/persons/titian,resolved_entity
ref-09dbcc61f79a56f8,enr-09037,units/families/aldobrandini-family,value,,0,罗马（Rome）,entity,units/places/rome,resolved_entity
ref-ddb62980ea7457c6,enr-09037,units/families/aldobrandini-family,cells,1,0,罗马（Rome）,entity,units/places/rome,resolved_entity
ref-4bee56137905a49a,enr-09038,units/families/aldobrandini-family,value,,0,伊波利托·阿尔多布兰迪尼／克勉八世（Clement VIII）,entity,units/persons/clement-viii,resolved_entity
ref-5aa616fef01ede8e,enr-09038,units/families/aldobrandini-family,cells,1,0,伊波利托·阿尔多布兰迪尼／克勉八世（Clement VIII）,entity,units/persons/clement-viii,resolved_entity
ref-b7a6747e75643a0e,enr-09039,units/families/aldobrandini-family,value,,0,奥林皮娅·阿尔多布兰迪尼（Olimpia Aldobrandini）,entity,units/persons/olimpia-aldobrandini,resolved_entity
ref-38bea3da2cb31e33,enr-09039,units/families/aldobrandini-family,cells,1,0,奥林皮娅·阿尔多布兰迪尼（Olimpia Aldobrandini）,entity,units/persons/olimpia-aldobrandini,resolved_entity
ref-4f2b198d6d6d3f5d,enr-09040,units/families/aldobrandini-family,value,,0,Olimpia Aldobrandini,entity,units/persons/olimpia-aldobrandini,resolved_entity
ref-aa6c4754f7043d43,enr-09040,units/families/aldobrandini-family,value,,1,Paolo Borghese,entity,units/persons/paolo-borghese,resolved_entity
ref-eee9d420f7a0eb99,enr-09040,units/families/aldobrandini-family,cells,1,0,Olimpia Aldobrandini,entity,units/persons/olimpia-aldobrandini,resolved_entity
ref-add99eb78c9d289b,enr-09040,units/families/aldobrandini-family,cells,1,1,Paolo Borghese,entity,units/persons/paolo-borghese,resolved_entity
ref-cae111b6ed623361,enr-09041,units/families/aldobrandini-family,value,,0,Olimpia Aldobrandini,entity,units/persons/olimpia-aldobrandini,resolved_entity
ref-15ed109f966fe6d2,enr-09041,units/families/aldobrandini-family,value,,1,卡米洛·潘菲利（Camillo Pamphili）,entity,units/persons/camillo-pamfili,resolved_entity
ref-a62d6b4579b6795c,enr-09041,units/families/aldobrandini-family,value,,2,异文记录,processing_record,patrons-and-painters-chp-1/process/knowledge.md#rev-072-families-aldobrandini-family,not_in_package
ref-aff7990d4c4e1a7e,enr-09041,units/families/aldobrandini-family,cells,1,0,Olimpia Aldobrandini,entity,units/persons/olimpia-aldobrandini,resolved_entity
ref-4908708b78cab251,enr-09041,units/families/aldobrandini-family,cells,1,1,卡米洛·潘菲利（Camillo Pamphili）,entity,units/persons/camillo-pamfili,resolved_entity
ref-7664fd073e74bc89,enr-09041,units/families/aldobrandini-family,cells,2,0,异文记录,processing_record,patrons-and-painters-chp-1/process/knowledge.md#rev-072-families-aldobrandini-family,not_in_package
ref-9cc6f16f8e71051c,enr-09049,units/families/borghese-family,evidence,,0,Paul V,entity,units/persons/paul-v,resolved_entity
ref-73c768bb906af36b,enr-09049,units/families/borghese-family,evidence,,1,Scipione 卡,entity,units/persons/cardinal-borghese-ch1,resolved_entity
ref-1ef9760bf2612d76,enr-09049,units/families/borghese-family,cells,2,0,Paul V,entity,units/persons/paul-v,resolved_entity
ref-2e495acfc49df763,enr-09049,units/families/borghese-family,cells,2,1,Scipione 卡,entity,units/persons/cardinal-borghese-ch1,resolved_entity
ref-2ed70c09e7a3e879,enr-09065,units/families/pamphili-family,value,,0,Giovanni Battista Pamphilj Aldobrandini（1648–1709）,entity,units/persons/giovanni-battista-pamphilj-aldobrandini,resolved_entity
ref-a056eb5d460105da,enr-09065,units/families/pamphili-family,cells,0,0,Giovanni Battista Pamphilj Aldobrandini（1648–1709）,entity,units/persons/giovanni-battista-pamphilj-aldobrandini,resolved_entity
ref-4c1bbd70484d29fd,enr-09076,units/families/peretti-family,evidence,,0,Sixtus V 卡,entity,units/persons/sixtus-v,resolved_entity
ref-2403868d21a30934,enr-09076,units/families/peretti-family,cells,2,0,Sixtus V 卡,entity,units/persons/sixtus-v,resolved_entity
ref-36cccfca102e2a44,enr-09077,units/families/peretti-family,value,,0,Alessandro Peretti Montalto,entity,units/persons/alessandro-peretti-montalto,resolved_entity
ref-69c8c85783df9b84,enr-09077,units/families/peretti-family,cells,1,0,Alessandro Peretti Montalto,entity,units/persons/alessandro-peretti-montalto,resolved_entity
ref-18aeeb58cdef50d9,enr-00529,units/families/pisani-family,value,,0,皮萨尼家族的荣耀,entity,units/works/tiepolo-glorification-of-the-pisani-family,resolved_entity
ref-3c2088989091f222,enr-00529,units/families/pisani-family,cells,1,0,皮萨尼家族的荣耀,entity,units/works/tiepolo-glorification-of-the-pisani-family,resolved_entity
ref-a8cc15ebf2008017,enr-00533,units/families/rezzonico-family,value,,0,雷佐尼科家族婚姻寓意,entity,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,resolved_entity
ref-1e8fea0d517813b8,enr-00533,units/families/rezzonico-family,cells,1,0,雷佐尼科家族婚姻寓意,entity,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,resolved_entity
ref-62fc574a2e413733,enr-09087,units/families/sacchetti-family,value,,0,乔万尼·马里亚·博塔拉,entity,units/persons/gio-maria-bottalla,resolved_entity
ref-4fe7ae16be9aec20,enr-09087,units/families/sacchetti-family,cells,1,0,乔万尼·马里亚·博塔拉,entity,units/persons/gio-maria-bottalla,resolved_entity
ref-a12a48efc219dc19,enr-09088,units/families/sacchetti-family,value,,0,以扫与雅各相会,entity,units/works/gio-maria-bottalla-meeting-of-esau-and-jacob,resolved_entity
ref-8e9626ac8e0146cf,enr-09088,units/families/sacchetti-family,cells,1,0,以扫与雅各相会,entity,units/works/gio-maria-bottalla-meeting-of-esau-and-jacob,resolved_entity
ref-ff2e2619206b6ed8,enr-09094,units/institutions/a-villani-e-figli,value,,0,博洛尼亚（Bologna）,entity,units/places/bologna,resolved_entity
ref-6d9a30f1b0973566,enr-09094,units/institutions/a-villani-e-figli,cells,1,0,博洛尼亚（Bologna）,entity,units/places/bologna,resolved_entity
ref-773d7896edd840f6,enr-00546,units/institutions/a-villani-e-figli,value,,0,克娄巴特拉之死,entity,units/works/guido-cagnacci-death-of-cleopatra,resolved_entity
ref-26eda67b805022e7,enr-00546,units/institutions/a-villani-e-figli,cells,1,0,克娄巴特拉之死,entity,units/works/guido-cagnacci-death-of-cleopatra,resolved_entity
ref-21ef7e843b3590f4,enr-09096,units/institutions/academie-francaise,value,,0,皮埃尔·罗森贝格,entity,units/persons/pierre-rosenberg,resolved_entity
ref-2a58e53d5cbd5755,enr-09096,units/institutions/academie-francaise,cells,1,0,皮埃尔·罗森贝格,entity,units/persons/pierre-rosenberg,resolved_entity
ref-5ff6e6457284affc,enr-09101,units/institutions/accademia-degli-agiati,value,,0,阿马德奥·斯瓦耶尔,entity,units/persons/amadeo-swajer,resolved_entity
ref-015888f9cf705464,enr-09101,units/institutions/accademia-degli-agiati,cells,1,0,阿马德奥·斯瓦耶尔,entity,units/persons/amadeo-swajer,resolved_entity
ref-27e4484ce867c7eb,enr-09102,units/institutions/accademia-degli-agiati,value,,0,罗韦雷托,entity,units/places/rovereto,resolved_entity
ref-ded8fa0f1383b3ac,enr-09102,units/institutions/accademia-degli-agiati,cells,1,0,罗韦雷托,entity,units/places/rovereto,resolved_entity
ref-70aa3fce9f81ca57,enr-09109,units/institutions/agraci,value,,0,巴黎（Paris）,entity,units/places/paris,resolved_entity
ref-18ccea68ddfda7e6,enr-09109,units/institutions/agraci,cells,1,0,巴黎（Paris）,entity,units/places/paris,resolved_entity
ref-49e3fd6c3347392f,enr-00571,units/institutions/agraci,value,,0,摩西践踏法老王冠,entity,units/works/poussin-moses-trampling-on-pharaoh-s-crown,resolved_entity
ref-145949cf79d67e17,enr-00571,units/institutions/agraci,cells,1,0,摩西践踏法老王冠,entity,units/works/poussin-moses-trampling-on-pharaoh-s-crown,resolved_entity
ref-aacaafc808da51da,enr-00572,units/institutions/agraci,value,,0,公共幸福战胜危难,entity,units/works/orazio-gentileschi-public-felicity-triumphant-over-dangers,resolved_entity
ref-eff64136aeaf8657,enr-00572,units/institutions/agraci,cells,1,0,公共幸福战胜危难,entity,units/works/orazio-gentileschi-public-felicity-triumphant-over-dangers,resolved_entity
ref-f0a57073e11ceefe,enr-09114,units/institutions/alte-pinakothek,value,,0,慕尼黑（Munich）,entity,units/places/munich,resolved_entity
ref-2cf0a1dce334b29d,enr-09114,units/institutions/alte-pinakothek,cells,1,0,慕尼黑（Munich）,entity,units/places/munich,resolved_entity
ref-91c5316df6d8adaa,enr-09115,units/institutions/alte-pinakothek,value,,0,巴伐利亚国家绘画收藏机构,entity,units/institutions/bayerischen-staatsgemaldesammlungen,resolved_entity
ref-1e442939dece4e6d,enr-09115,units/institutions/alte-pinakothek,cells,1,0,巴伐利亚国家绘画收藏机构,entity,units/institutions/bayerischen-staatsgemaldesammlungen,resolved_entity
ref-98a399119fae07af,enr-09116,units/institutions/alte-pinakothek,value,,0,佩莱格里尼《选侯继承人约翰·威廉的教育》,entity,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,resolved_entity
ref-0e4231f2d8cb6556,enr-09116,units/institutions/alte-pinakothek,cells,1,0,佩莱格里尼《选侯继承人约翰·威廉的教育》,entity,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,resolved_entity
ref-527c99b06b367d26,enr-09118,units/institutions/american-academy-of-arts-and-sciences,value,,0,霍华德·希巴德,entity,units/persons/howard-hibbard,resolved_entity
ref-804346c31a200fb0,enr-09118,units/institutions/american-academy-of-arts-and-sciences,cells,1,0,霍华德·希巴德,entity,units/persons/howard-hibbard,resolved_entity
ref-e50f678b613473b3,enr-00604,units/institutions/art-institute-of-chicago,value,,0,有队列的德尔斐景观,entity,units/works/claude-view-of-delphi-with-a-procession,resolved_entity
ref-8c377ad21c3c48ba,enr-00604,units/institutions/art-institute-of-chicago,cells,1,0,有队列的德尔斐景观,entity,units/works/claude-view-of-delphi-with-a-procession,resolved_entity
ref-b647b567063cb5eb,enr-09145,units/institutions/art-institute-of-chicago,value,,0,布鲁斯·安布勒·鲍彻,entity,units/persons/bruce-boucher,resolved_entity
ref-cf0b3accb59e1900,enr-09145,units/institutions/art-institute-of-chicago,cells,1,0,布鲁斯·安布勒·鲍彻,entity,units/persons/bruce-boucher,resolved_entity
ref-93ad88e600a06802,enr-09146,units/institutions/art-institute-of-chicago,value,,0,《芝加哥艺术博物馆研究》,entity,units/archives/museum-studies-art-institute-chicago,resolved_entity
ref-959a733e661791be,enr-09146,units/institutions/art-institute-of-chicago,cells,1,0,《芝加哥艺术博物馆研究》,entity,units/archives/museum-studies-art-institute-chicago,resolved_entity
